source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,3,218,315,315,315,315,organic,True,CS017V063,S0CCB0V1GDU2,,https://www.otto.de/p/camry-mini-waschmaschine-cr-8052-CS017V063/,Camry Mini-Waschmaschine CR 8052,,,Camry,"118,90 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,18,4.0,A,https://i.otto.de/i/otto/3beba679-19d7-4920-a192-65bef7022b03?$dv_energieetikett$,https://d.otto.de/files/e79374c0-f701-4d8b-bfea-eb72cfc39758.pdf,,,,,,ldy_keyword,True,229,,main
topseller_api,3,218,316,316,316,316,organic,True,CS0DGA0IB,S0DGA0IBX0DL,,https://www.otto.de/p/amica-waschmaschine-1194742-CS0DGA0IB/,Amica Waschmaschine 1194742,,,Amica,"389,13 €",,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,A,https://i.otto.de/i/otto/91ab1a3b-3c90-5383-9cc6-0053f3611ce4?$dv_energieetikett$,https://d.otto.de/files/0746182c-407e-5838-9142-3e2baa6aeb52.pdf,,,,,,ldy_keyword,True,230,,main
topseller_api,3,218,317,317,317,317,organic,True,S0TB805A,S0TB805AB7W3,,https://www.otto.de/p/telefunken-waschmaschine-w-8-1400-a-di-8-kg-1400-u-min-frontlader-aquastop-inverter-motor-schontrommel-leise-effizient-S0TB805A/,Telefunken Waschmaschine W-8-1400-A-W,,,Telefunken,"329,99 €","549,99 €",-40%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,7,3.0,A,https://i.otto.de/i/otto/0e64ebbb-a3fc-56f7-8e6b-086af692d318?$dv_energieetikett$,https://d.otto.de/files/b834c28a-84f8-5dbf-886b-adda686db425.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,231,,main
topseller_api,3,218,319,319,319,319,organic,True,S0KFC0NG,S0KFC0NGNQ56,,https://www.otto.de/p/bauknecht-waschmaschine-w8-w6400-a-8-kg-1400-u-min-flecken-40-kurz-45-option-extra-touch-autoclean-S0KFC0NG/,BAUKNECHT Waschmaschine W8 W6400 A,,,BAUKNECHT,"339,99 €","559,00 €",-39%,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,A,https://i.otto.de/i/otto/b9395390-ea11-4373-bb2d-e8ca3d5b911b?$dv_energieetikett$,https://d.otto.de/files/a5e366ea-f204-473d-a66b-8b1fdde4e909.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,nur bis Dienstag,Only until Tuesday,ldy_keyword,True,232,,main
topseller_api,3,218,321,321,321,321,organic,True,C1966700023,1966700106,,https://www.otto.de/p/aeg-waschmaschine-toplader-6000-prosense-ltr6a41460-6-kg-1400-u-min-anti-allergie-programm-entfernt-zuverlaessig-viren-und-bakterien-C1966700023/,AEG Waschmaschine Toplader 6000 ProSense® LTR6A41460,,,AEG,"549,00 €","969,00 €",-43%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,4,4.0,A,https://i.otto.de/i/otto/92325479-3c18-51a7-8665-5e2b2a07b67a?$dv_energieetikett$,https://d.otto.de/files/d03aa208-881d-5549-971c-c7caa1d85143.pdf,"{""Kapazität Waschen"": ""6 kg"", ""Betriebsgeräusch"": ""79 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,233,,main
topseller_api,3,218,322,322,322,322,organic,True,C1769208256,S0ZCX0XQZ1XA,,https://www.otto.de/p/bosch-waschmaschine-6-wgg244120-9-kg-1400-u-min-eco-silence-drive-aquastop-schlauch-nachlegefunktion-C1769208256/,BOSCH Waschmaschine Serie 6 WGG244120,,,BOSCH,"746,58 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,20,5.0,A,https://i.otto.de/i/otto/7e9fabfa-ec4b-5716-b704-37d9672b2628?$dv_energieetikett$,https://d.otto.de/files/3c867d3c-6eb7-50b1-978e-071bf1e85d14.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""70 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,234,,main
topseller_api,3,218,324,324,324,324,organic,True,C1856253291,S0SCY0FH43L9,,https://www.otto.de/p/bauknecht-waschmaschine-wam-914-a-9-kg-1400-u-min-mehrfachwasserschutzplus-option-extra-touch-anti-allergie-programm-C1856253291/,BAUKNECHT Waschmaschine WAM 914 A,,,BAUKNECHT,"357,99 €","589,00 €",-39%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,3,4.5,A,https://i.otto.de/i/otto/a125126e-b596-5e89-80e6-59da7bb9b6ed?$dv_energieetikett$,https://d.otto.de/files/86a5f67f-4177-59ef-afd0-a26a427b1fe7.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,235,,main
topseller_api,3,218,325,325,325,325,organic,True,2095862388,2095862389,,https://www.otto.de/p/hisense-waschmaschine-5i-wf5i9043bwfs-9-kg-1400-u-min-digitales-farbdisplay-automix-dispenser-energie-40-besser-als-a-2095862388/,Hisense Waschmaschine 5i WF5I9043BWFS,,,Hisense,"449,00 €","769,00 €",-42%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,A,https://i.otto.de/i/otto/bf0b1899-205e-5695-ad69-b504f8a8bcd1?$dv_energieetikett$,https://d.otto.de/files/f029b46e-aec0-5045-b760-6db59979f2f6.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,236,,main
topseller_api,3,218,326,326,326,326,organic,True,C1967829655,S0VEQ020HFSO,,https://www.otto.de/p/gorenje-waschmaschine-wpnei84a1ts-8-kg-1400-u-min-energieklasse-a-10-C1967829655/,GORENJE Waschmaschine WPNEI84A1TS,,,GORENJE,"501,05 €","599,00 €",-16%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,A,https://i.otto.de/i/otto/20a4a249-a16b-589b-b2d8-f26ec8317899?$dv_energieetikett$,https://d.otto.de/files/f8abaafd-e890-5303-beb7-ecb914c7d5fb.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,237,,main
topseller_api,3,218,329,329,329,329,organic,True,2093337789,2093337790,,https://www.otto.de/p/haier-waschmaschine-hw100-bp14637-10-kg-1400-u-min-smart-ai-automatikprogramm-2093337789/,Haier Waschmaschine HW100-BP14637,,,Haier,"499,99 €","539,00 €",-7%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,A,https://i.otto.de/i/otto/f4872723-a607-5a0e-9e22-287642900db6?$dv_energieetikett$,https://d.otto.de/files/66479813-2c32-52e0-a2a8-6428621a0db8.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,238,,main
topseller_api,3,218,330,330,330,330,organic,True,C1676860284,S089T06L0M1Q,,https://www.otto.de/p/aeg-waschmaschine-6000-prosense-l6fba51480-914913590-8-kg-1400-u-min-anti-allergie-programm-entfernt-zuverlaessig-viren-und-bakterien-C1676860284/,AEG Waschmaschine 6000 ProSense® L6FBA51480 914913590,,,AEG,"572,93 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,8,5.0,A,https://i.otto.de/i/otto/c7537e9e-ec56-52fb-a13c-3db4f7d06e3c?$dv_energieetikett$,https://d.otto.de/files/4f587b56-4026-570a-85ff-e20c8759cc5b.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""74 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,239,,main
topseller_api,3,218,332,332,332,332,organic,True,CS04IS0MN,S0YBK07NH6L2,,https://www.otto.de/p/bosch-waschmaschine-8-wiw28443-8-kg-1400-u-min-sehr-leise-CS04IS0MN/,BOSCH Waschmaschine 8 WIW28443,,,BOSCH,"841,44 €","1.639,00 €",-49%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,C,https://i.otto.de/i/otto/c862f6da-0ceb-52c5-bfa1-945982fa672c?$dv_energieetikett$,https://d.otto.de/files/6240a515-afa9-5e42-8723-de499407904b.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""66 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,240,,main
topseller_api,3,218,336,336,336,336,organic,True,S0KGG0VF,S0KGG0VF47S6,,https://www.otto.de/p/lalaho-waschmaschine-toplader-xqb50-168-26-minuten-schnellwaschgang-S0KGG0VF/,LALAHO Waschmaschine Toplader XQB50-168,,,LALAHO,"269,99 €","299,99 €",-10%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,1.0,B,https://i.otto.de/i/otto/a147d96f-2b9c-4d3a-9f74-277f7957c2f6?$dv_energieetikett$,https://d.otto.de/files/c656ef01-0ca6-41a7-9995-0cb4ec71f3ad.pdf,"{""Betriebsgeräusch"": ""70 dB(A)""}",,,,,ldy_keyword,True,241,,main
topseller_api,3,218,337,337,337,337,organic,True,C1496907819,1496908646,,https://www.otto.de/p/amica-waschmaschine-wa-462-010-6-00-kg-1200-u-min-autosensor-mengenautomatik-schaumerkennung-ueberlaufschutz-C1496907819/,Amica Waschmaschine WA 462 010,,,Amica,"319,01 €","649,00 €",-51%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,11,4.5,D,https://i.otto.de/i/otto/5953fd0c-c96a-5b6e-a279-c16006d4aa0d?$dv_energieetikett$,https://d.otto.de/files/240ad1ac-f612-51ad-bf73-4509ba78a6fd.pdf,"{""Kapazität Waschen"": ""6 kg"", ""Betriebsgeräusch"": ""80 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,242,,main
topseller_api,3,218,340,340,340,340,organic,True,C1851282858,1851282910,,https://www.otto.de/p/exquisit-waschmaschine-wa9214-340a-9-kg-1400-u-min-aquastop-vollwasserschutz-trommelreinigung-fuer-sauberen-innenraum-C1851282858/,exquisit Waschmaschine WA9214-340A,,,exquisit,"349,00 €","659,00 €",-47%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,7,4.0,A,https://i.otto.de/i/otto/98258f02-9f33-56f9-8966-bd0ff04105ed?$dv_energieetikett$,https://d.otto.de/files/c32f02e4-03b4-5b68-b8fd-d4cb8289e481.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,243,,main
topseller_api,3,218,342,342,342,342,organic,True,C1676851205,S00GK0X1NS9S,,https://www.otto.de/p/aeg-waschmaschine-8000-powercare-lr8e70480-8-kg-1400-u-min-universaldose-loest-pods-caps-60-schneller-auf-fuer-beste-reingung-C1676851205/,AEG Waschmaschine 8000 PowerCare® LR8E70480,,,AEG,"799,44 €","1.010,00 €",-21%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,26,4.5,A,https://i.otto.de/i/otto/ab955a4d-168f-5d10-91cb-ae6e9c032419?$dv_energieetikett$,https://d.otto.de/files/5d10e394-739f-5df4-9553-0719c82ee75a.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,244,,main
topseller_api,3,218,343,343,343,343,organic,True,1856253288,1856253395,,https://www.otto.de/p/bauknecht-waschmaschine-b8-09ad-silence-de-10-kg-1400-u-min-gentle-power-technologie-auto-dose-vollwasserschutz-1856253288/,BAUKNECHT Waschmaschine B8 09AD SILENCE DE,,,BAUKNECHT,"699,00 €","909,00 €",-23%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,7,3.5,A,https://i.otto.de/i/otto/475119b0-426d-5eb4-9c62-d9a17f3857b9?$dv_energieetikett$,https://d.otto.de/files/9d5bf0e0-e506-57b9-a84a-75c620d051d0.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,245,,main
topseller_api,3,218,344,344,344,344,organic,True,1676699640,1676699711,,https://www.otto.de/p/aeg-waschmaschine-7000-prosteam-lr7ea610fl-914501652-10-kg-1600-u-min-universaldose-loest-pods-caps-60-schneller-auf-fuer-beste-reingung-1676699640/,AEG Waschmaschine 7000 ProSteam® LR7EA610FL 914501652,,,AEG,"899,00 €","1.349,00 €",-33%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,16,5.0,A,https://i.otto.de/i/otto/21c81f6d-735d-5e37-9d57-07cdebc650fa?$dv_energieetikett$,https://d.otto.de/files/55e29765-2add-5ed7-a0dd-481ca1959896.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,246,,main
topseller_api,3,218,345,345,345,345,organic,True,S004L0MB,S004L0MBNADF,,https://www.otto.de/p/hoover-waschtrockner-h-wash500-hdq-496ambs-1-s-9-00-kg-6-kg-1400-u-min-hon-app-wi-fi-plus-bluetooth-aquastop-schlauch-inverter-motor-S004L0MB/,Hoover Waschtrockner H-WASH500 HDQ 496AMBS/1-S,,,Hoover,"379,99 €","869,00 €",-56%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,11,3.5,A,https://i.otto.de/i/otto/86b5615a-1644-46df-bd55-80113f609f75?$dv_energieetikett$,https://d.otto.de/files/78520629-0b2e-448e-937b-50a0cbe7e3d9.pdf,"{""Kapazität Waschen"": ""9,00 kg"", ""Kapazität Trocknen"": ""6 kg"", ""Betriebsgeräusch"": ""78 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,247,,main
topseller_api,3,218,347,347,347,347,organic,True,C1838554863,1838556473,,https://www.otto.de/p/haier-waschmaschine-i-pro-7-plus-hw90-bd14979eu1-9-kg-1400-u-min-refresh-programm-waesche-auffrischen-mit-dampf-C1838554863/,Haier Waschmaschine I PRO 7 PLUS HW90-BD14979EU1,,,Haier,"579,00 €","1.129,00 €",-49%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,8,4.0,A,https://i.otto.de/i/otto/6767029f-16a8-51fe-a208-ebd55bc9ea42?$dv_energieetikett$,https://d.otto.de/files/f9284782-6a0e-52ad-b424-2509e331da0a.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""65 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,248,,main
topseller_api,3,218,351,351,351,351,organic,True,S0PCM0JI,S0PCM0JI8ACN,,https://www.otto.de/p/hoover-waschmaschine-toplader-tho286tm5-s-8-kg-1200-u-min-nachlegefunktion-startzeitvorwahl-all-in-one-wi-fi-und-bluetooth-S0PCM0JI/,Hoover Waschmaschine Toplader THO286TM5-S,,,Hoover,"374,99 €","639,00 €",-41%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,6,3.5,A,https://i.otto.de/i/otto/f5d6b274-1147-452e-aad2-1d46708ffae0?$dv_energieetikett$,https://d.otto.de/files/3624a5ba-a741-4d08-8280-375a8d90baf7.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""77 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,249,,main
topseller_api,3,218,352,352,352,352,organic,True,S0B9T0YA,S0B9T0YA1E8U,,https://www.otto.de/p/aeg-waschmaschine-l6fbf51488-8-kg-1400-u-min-S0B9T0YA/,AEG Waschmaschine L6FBF51488,,,AEG,"604,07 €","939,01 €",-36%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,A,https://i.otto.de/i/otto/5acf1fe2-9cb8-42d6-a5fb-d201438d33c6?$dv_energieetikett$,https://d.otto.de/files/a7b59d5b-8340-440c-b90f-e012efd3777c.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""74 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,250,,main
topseller_api,3,218,356,356,356,356,organic,True,S0RBD0BX,S0RBD0BX0T72,,https://www.otto.de/p/medion-waschmaschine-md-37736-9-kg-1400-u-min-pausieren-und-waeschenachlegen-timerfunktion-S0RBD0BX/,Medion® Waschmaschine MD 37736,,,Medion®,"365,99 €","519,95 €",-30%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,3,3.5,A,https://i.otto.de/i/otto/9399756e-d130-4bc5-9d16-d0b4fb02c0da?$dv_energieetikett$,https://d.otto.de/files/c44968cc-99a2-4519-8914-461283385f20.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,251,,main
topseller_api,3,218,358,358,358,358,organic,True,C1665848267,1665849268,,https://www.otto.de/p/aeg-waschmaschine-9000-absolutecare-lr9w80600-914501216-10-kg-1600-u-min-softwater-schuetzt-farbe-und-form-durch-enthaertetes-wasser-bei-30-c-C1665848267/,AEG Waschmaschine 9000 AbsoluteCare® LR9W80600 914501216,,,AEG,"999,00 €","1.649,00 €",-39%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,9,4.0,A,https://i.otto.de/i/otto/d55e63cc-1266-5bbb-978d-7ca037edec2a?$dv_energieetikett$,https://d.otto.de/files/40c534aa-0952-5749-a150-1f64185c4567.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,252,,main
topseller_api,4,327,366,366,366,366,organic,True,C1665848269,S0UGJ0HXNKZH,,https://www.otto.de/p/aeg-waschmaschine-9000-absolutecare-lr9w75490-914501215-9-kg-1400-u-min-softwater-schuetzt-farbe-und-form-durch-enthaertetes-wasser-bei-30-c-C1665848269/,AEG Waschmaschine 9000 AbsoluteCare® LR9W75490 914501215,,,AEG,"970,81 €","1.679,00 €",-42%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,4.5,A,https://i.otto.de/i/otto/9974962f-2d7c-506e-88c5-4249a410ea8e?$dv_energieetikett$,https://d.otto.de/files/4c8434dc-8c10-5d7c-8b6b-bcaf1d36d64d.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,253,,main
topseller_api,4,327,367,367,367,367,organic,True,S0PCM0O0,S0PCM0O0HLS8,,https://www.otto.de/p/hoover-waschmaschine-toplader-thos476tm5-s-7-kg-1400-u-min-nachlegefunktion-wi-fi-bluetooth-gentle-touch-mix-power-system-S0PCM0O0/,Hoover Waschmaschine Toplader THOS476TM5-S,,,Hoover,"387,99 €","569,00 €",-32%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,3,3.5,A,https://i.otto.de/i/otto/d7453a4c-7859-406c-970b-b11583e86e56?$dv_energieetikett$,https://d.otto.de/files/5561087f-4f4e-4d91-b229-4cd0ecc83448.pdf,"{""Kapazität Waschen"": ""7 kg"", ""Betriebsgeräusch"": ""79 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,254,,main
topseller_api,4,327,370,370,370,370,organic,True,S0MGR0FM,S0MGR0FMW2OJ,,https://www.otto.de/p/telefunken-waschmaschine-w1014as1w-10-kg-1400-u-min-frontlader-inverter-motor-aquastop-10kg-dampffunktion-eek-a-weiss-S0MGR0FM/,Telefunken Waschmaschine W1014AS1W,,,Telefunken,"379,99 €","649,99 €",-42%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,A,https://i.otto.de/i/otto/5815c180-a5c6-545f-b4e6-8b84e18c1756?$dv_energieetikett$,https://d.otto.de/files/87461c6b-c703-5859-ac02-7ac19fcbbefb.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,255,,main
topseller_api,4,327,371,371,371,371,organic,True,S0YFT00H,S0YFT00HIFDK,,https://www.otto.de/p/hoover-waschtrockner-hdp4106ambc7-1-s-10-kg-6-kg-1400-u-min-wifi-bluetooth-dampffunktion-startzeitvorwahl-S0YFT00H/,Hoover Waschtrockner HDP4106AMBC7/1-S,,,Hoover,"379,99 €","999,00 €",-62%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,3,3.5,A,https://i.otto.de/i/otto/b63a2bff-9eca-42f9-841b-35797a6d2f9a?$dv_energieetikett$,https://d.otto.de/files/19ffe3d4-3b02-45dd-b743-b72b4c5bb541.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Kapazität Trocknen"": ""6 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,256,,main
topseller_api,4,327,375,375,375,375,organic,True,CS04BJ0FB,S0KGE07PYVCY,,https://www.otto.de/p/siemens-waschmaschine-iq500-wg44g2140-9-kg-1400-u-min-beste-energie-effizienzklasse-a-antiflecken-system-CS04BJ0FB/,SIEMENS Waschmaschine iQ500 WG44G2140,,,SIEMENS,"768,90 €",,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,A,https://i.otto.de/i/otto/6ce8d492-3904-57cf-84ec-2524679907e6?$dv_energieetikett$,https://d.otto.de/files/6ec68c95-5dff-54cf-86a5-aad1cd0a1d70.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""70 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,257,,main
topseller_api,4,327,377,377,377,377,organic,True,CS089T051,S0Y9G0D8USGU,,https://www.otto.de/p/bosch-waschmaschine-serie-8-wgb244040-9-kg-1400-u-min-eco-silence-drive-aquastop-nachlegefunktion-CS089T051/,BOSCH Waschmaschine Serie 8 WGB244040,,,BOSCH,"949,00 €",,,lieferbar in 4 Wochen,Available in 4 weeks,,,A,https://i.otto.de/i/otto/1b5ae898-fa80-520a-89ae-ffb7009546af?$dv_energieetikett$,https://d.otto.de/files/283d2069-81c6-5750-a0ba-72752009f415.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""69 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,258,,main
topseller_api,4,327,380,380,380,380,organic,True,1924078934,1924079131,,https://www.otto.de/p/lg-waschmaschine-vb-f4wb309y-9-kg-1350-u-min-freistehend-mit-unterbaumoeglichkeit-1924078934/,LG Waschmaschine VB F4WB309Y,,,LG,"499,00 €","879,00 €",-43%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,9,5.0,A,https://i.otto.de/i/otto/983e0fbc-654f-590c-a6be-fd22ea3ca121?$dv_energieetikett$,https://d.otto.de/files/280a2c2f-0ab5-5f5f-a77e-318665dcceaa.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1350 U/min""}",,,,,ldy_keyword,True,259,,main
topseller_api,4,327,382,382,382,382,organic,True,1744614176,1744614285,,https://www.otto.de/p/bauknecht-waschmaschine-toplader-wmt-silver-6513-d4-6-5-kg-1300-u-min-kurz-30-min-automatische-trommelpositionierung-vollwasserschutz-1744614176/,BAUKNECHT Waschmaschine Toplader WMT Silver 6513 D4,,,BAUKNECHT,"549,00 €","1.089,00 €",-50%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,19,4.5,C,https://i.otto.de/i/otto/8f63b3f5-39e2-5f3d-90de-f948b747407d?$dv_energieetikett$,https://d.otto.de/files/185b35e3-6add-5261-817b-af7878b66427.pdf,"{""Kapazität Waschen"": ""6,5 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1300 U/min""}",,,,,ldy_keyword,True,260,,main
topseller_api,4,327,387,387,387,387,organic,True,C1732203101,S0MFK0ZR9FV9,,https://www.otto.de/p/beko-waschmaschine-wmo822a-7001440096-8-kg-1400-u-min-dank-steamcure-beseitigt-dampf-flecken-und-reduziert-falten-C1732203101/,BEKO Waschmaschine WMO822A 7001440096,,,BEKO,"496,70 €","499,00 €",,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,254,4.5,A,https://i.otto.de/i/otto/0dcd7069-222d-55b0-bf62-88997b21f3f5?$dv_energieetikett$,https://d.otto.de/files/b6734752-b244-5ad7-919d-ef57a1189005.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,261,,main
topseller_api,4,327,389,389,389,389,organic,True,C1799675573,1799675654,,https://www.otto.de/p/amica-waschmaschine-toplader-wt-483-710-8-kg-1300-u-min-C1799675573/,Amica Waschmaschine Toplader WT 483 710,,,Amica,"469,00 €","739,00 €",-37%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,9,4.0,A,https://i.otto.de/i/otto/2ca6f332-4b02-5fbb-a240-ffd5265561ef?$dv_energieetikett$,https://d.otto.de/files/e7109079-83f1-59a6-8c55-d0f82d54fb22.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""78 dB(A)"", ""Schleuderdrehzahl"": ""1300 U/min""}",,,,,ldy_keyword,True,262,,main
topseller_api,4,327,390,390,390,390,organic,True,1790984198,1790984388,,https://www.otto.de/p/lg-waschmaschine-f4wr709g-9-kg-1400-u-min-1790984198/,LG Waschmaschine F4WR709G,,,LG,"549,00 €","839,00 €",-35%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,15,4.5,A,https://i.otto.de/i/otto/e4c43ca2-2bf0-51db-99ef-a4760c60652d?$dv_energieetikett$,https://d.otto.de/files/5e1db8b7-efa9-5b9d-9076-44ff215badbf.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,263,,main
